label,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Maze,40.561874,15.739974,9.708146,0.0,216.60379,1530.9678,38.01992,8706.134,220.9468,0.0,225.60104,2947.562,42.47498,683.0579,694.78894,99.000046,594.4894,114.49097,178.1326,239.31285,45.874302,85.14554,45.874153,0.028182726,0.05582705,0.028182436,1.322326,656.5981,7.93487,0.8824869,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10601078,0.055466365,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Emotet,37.561874,14.739974,10.347336,0.0,229.10448,1479.9678,39.67803,8559.134,233.44748,0.0,207.60098,2898.562,39.47498,663.0463,690.789,93.000046,586.4894,114.49097,178.1326,237.31287,44.874302,81.14554,44.874153,0.028573673,0.05511583,0.02857338,1.322326,-127.71973,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Scar,41.561874,15.739974,9.8898535,0.0,221.79466,1627.9678,39.47236,9122.135,226.13765,0.0,241.60104,3065.562,43.47498,718.0579,742.78894,101.000046,619.4894,120.49097,185.1326,257.31287,50.874302,91.14554,50.874153,0.029181236,0.0556039,0.029180944,2.322324,657.5981,13.934862,0.7062172,1.7060022,-0.0045715524,2.4274926,2.118754,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.04302916,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Zeus,41.561874,15.739974,10.304488,0.0,223.79466,1646.9678,39.935772,9204.135,228.13765,0.0,218.60104,3100.562,43.47498,672.9768,790.789,104.000046,635.4894,127.49097,195.1326,274.31287,47.874302,88.14554,47.874153,0.02682898,0.05280761,0.026828688,1.322326,-519.8788,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10297716,-0.00010316236,0.11523658,0.10289154,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,-3.624817e-11,8.0
Ako,40.561874,15.739974,10.258146,0.0,227.62881,1581.9678,39.294918,9148.135,237.48975,0.0,430.60104,2974.562,41.47498,678.0579,746.78894,98.000046,642.4894,120.49097,186.1326,259.31287,45.874302,84.14554,45.874153,0.027234424,0.05339882,0.027234133,59.322327,17905.402,355.93488,11.906218,4.7060027,-0.0045715524,6.4274926,5.296885,10.4275465,6.7060003,11.560813,0.10539261,0.00012895298,0.1267924,0.105307,0.228233,0.16102192,0.26066503,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Gator,37.561874,14.739974,10.239227,0.0,228.53691,1477.9678,39.623974,8538.134,232.87991,0.0,201.60104,2889.562,39.47498,671.0,684.78894,93.000046,584.4894,114.49097,175.1326,237.31287,43.874302,80.14554,43.874153,0.027750818,0.054175157,0.027750526,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.11332912,7.7371784e-05,0.12558855,0.11324351,0.2202965,0.17213303,0.25590312,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0018300598,8.0
Transponder,40.561874,15.739974,9.933146,0.0,221.9788,1574.9678,39.11992,8921.135,226.32181,0.0,230.60098,2998.562,42.47498,701.0579,723.789,99.000046,605.4894,117.49097,181.1326,246.31287,46.874302,86.14554,46.874153,0.027947586,0.054815307,0.027947294,1.322326,-389.15906,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.064048946,7.7371784e-05,0.07630837,0.06396333,0.16880147,0.12174543,0.20330068,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-0.00045751492,8.0
Ako,40.561874,15.739974,10.258146,0.0,227.9788,1581.9678,39.294918,8235.52,237.84872,0.0,429.60104,2975.562,41.47498,683.0579,747.78894,98.000046,642.4894,120.49097,190.1326,259.31287,46.874302,85.14554,46.874153,0.02787381,0.054038208,0.02787352,59.322327,17905.402,355.93488,11.906218,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.025,-0.005804109,0.13101079,0.055466365,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Zeus,43.561874,16.739973,9.576751,0.0,214.73112,1675.9678,38.77922,9235.135,219.07413,0.0,245.60104,3073.562,45.47498,716.0579,746.78894,108.000046,620.4894,127.49097,204.13261,274.31287,50.874302,93.14554,50.874153,0.02819882,0.05500716,0.028198527,2.322324,396.15894,13.934862,0.7649738,1.7060022,-0.0045715524,2.4274926,2.118754,6.427547,3.7059996,7.5608125,0.038725942,0.00012895298,0.05098538,0.0421228,0.13934411,0.094355255,0.17177613,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Scar,35.561874,13.739974,9.958146,0.0,188.85736,1286.9678,36.39849,6140.0,193.20035,0.0,154.60104,2024.562,35.47498,447.05795,576.789,88.000046,416.4894,96.49097,101.13261,200.31285,40.874302,75.14554,40.874153,0.029287191,0.0574707,0.029286899,1.322326,656.5981,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.118753925,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.004643286,0.12029649,0.06260922,0.1368555,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Scar,35.561874,13.739974,11.586718,0.0,250.08595,1592.9678,44.115494,8862.134,254.42894,0.0,222.60104,2854.1123,36.47498,640.9884,760.78894,91.80003,579.29364,132.49097,165.1326,250.31285,55.874302,90.14554,55.874153,0.03297847,0.05617618,0.032978177,9.322325,664.5981,55.93486,0.80621713,-0.1763986,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,-0.005232741,-0.005804109,0.12029649,0.06260922,0.16542692,137.98082,389.44562,221.0,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
TIBS,41.561874,15.739974,11.060586,0.0,227.6971,1651.9678,40.057724,9365.135,237.4218,0.0,232.60098,3114.562,42.47498,663.0579,863.789,103.000046,651.4894,124.49097,199.1326,271.31287,58.874302,98.14554,58.874153,0.03315161,0.05715384,0.033151317,2.322324,657.5981,13.934862,0.7062172,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.030931173,-0.004643286,0.127962,0.054246854,0.16473006,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Maze,41.561874,15.739974,10.109365,0.0,223.20929,1645.9678,39.91138,9180.135,227.55229,0.0,227.60098,3080.562,43.47498,663.0463,762.78894,104.000046,632.4894,127.49097,196.1326,274.31287,46.874302,87.14554,46.874153,0.026275346,0.052297655,0.026275054,1.322326,-650.59814,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.08317039,0.00012895298,0.095429815,0.083084784,0.18378855,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
CWS,39.561874,14.739974,11.542762,0.0,234.14676,1594.9678,40.6212,9187.135,238.48975,0.0,224.60098,3081.562,41.47498,648.0232,853.789,100.000046,630.4894,121.49097,191.1326,266.31287,48.874302,87.14554,48.874153,0.028330289,0.05382985,0.028329996,1.322326,-127.71973,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.087304756,0.00012895298,0.09956419,0.08721915,0.19205728,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Refroso,37.561874,14.739974,10.293282,0.0,228.10448,1477.9678,39.623974,8522.134,232.44748,0.0,204.60098,2891.562,39.47498,655.0463,684.78894,93.000046,586.4894,114.49097,175.1326,237.31287,44.874302,81.14554,44.874153,0.0286344,0.055227395,0.028634107,1.322326,133.71967,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Gator,41.561874,15.739974,10.304488,0.0,224.08734,1653.9678,40.106506,9216.135,228.43034,0.0,228.60098,3091.562,43.47498,662.0463,781.789,104.000046,633.4894,127.49097,196.1326,274.31287,47.874302,88.14554,47.874153,0.026712475,0.0525898,0.026712185,1.322326,-650.59814,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Scar,37.561874,14.739974,10.347336,0.0,228.18556,1477.9678,39.623974,8525.134,232.52856,0.0,205.60104,2890.562,39.47498,657.0348,688.789,93.000046,584.4894,114.49097,176.1326,237.31287,43.874302,80.14554,43.874153,0.027927788,0.054503813,0.027927496,1.322326,-519.8788,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.020597292,0.00012895298,0.03285672,0.020511681,0.13758974,0.08441374,0.17820887,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Maze,37.561874,14.739974,10.428416,0.0,229.7261,1480.9678,39.705055,8582.134,234.06909,0.0,209.60104,2914.562,39.47498,662.0348,698.78894,93.000046,584.4894,114.49097,176.1326,238.31285,44.874302,81.14554,44.874153,0.028493093,0.054967787,0.0284928,1.322326,2.9999998,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Conti,41.561874,15.739974,9.426439,0.0,211.96538,1534.9678,37.204067,8141.0,221.2968,0.0,223.60098,2949.562,42.47498,677.0579,694.78894,99.000046,594.4894,114.49097,178.1326,239.31285,45.874302,85.14554,45.874153,0.028067857,0.055610366,0.028067565,1.322326,2.9999998,7.93487,0.7649738,1.7060022,-0.0045715524,3.4274929,2.1781309,7.427547,3.7059996,8.560812,0.04079313,0.00012895298,0.07630837,0.04302916,0.16880147,0.09848963,0.20330068,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0
Maze,45.561874,16.739973,9.713702,0.0,213.40657,1720.9678,38.08103,9579.135,222.31726,0.0,281.60098,3161.562,46.47498,685.0579,828.789,110.000046,635.4894,130.49097,235.1326,270.31287,48.874302,92.14554,48.874153,0.026222032,0.052902218,0.026221741,1.322326,-650.59814,7.93487,0.7062172,-0.29399762,-0.0045715524,1.4274927,0.118753925,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.02876315,-0.005804109,0.11712189,0.04991081,0.14955391,137.98082,389.44562,221.11728,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Emotet,37.561874,14.739974,10.320309,0.0,228.34773,1477.9678,39.623974,8531.134,232.69072,0.0,204.60098,2897.562,39.47498,659.0232,688.789,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.02861413,0.055190157,0.028613837,1.322326,264.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,85.67117,0.0022875748,8.0
Ako,45.561874,18.739973,9.624813,0.0,211.20657,1671.9678,36.99214,9482.135,229.74799,0.0,442.60104,3068.562,44.47498,679.0579,797.78894,107.000046,644.4894,126.49097,201.1326,286.31287,47.874302,90.14554,47.874153,0.026629858,0.05363223,0.026629567,89.32233,22648.402,535.9349,14.872885,5.706002,-0.0045715524,9.427492,6.2968845,13.4275465,7.706,14.560813,0.11192856,0.00012895298,0.18039514,0.111842945,0.26091275,0.16232911,0.288116,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0
CWS,38.561874,14.739974,10.237094,0.0,227.29723,1519.9678,39.7015,8706.134,231.64023,0.0,210.60104,2949.562,40.47498,661.0579,700.78894,95.000046,590.4894,117.49097,177.1326,247.31285,44.874302,82.14554,44.874153,0.027428178,0.053670075,0.027427886,1.322326,-650.59814,7.93487,0.7062172,6.706002,-0.0045715524,7.427492,7.296885,11.4275465,8.705999,12.560813,0.14983706,0.00010316238,0.16209649,0.14975145,0.25045523,0.20546637,0.28288725,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0018300598,8.0
Maze,45.561874,16.739973,10.224813,0.0,210.40657,1695.9678,37.525475,9212.481,219.24907,0.0,247.60098,3147.562,46.47498,675.0579,864.789,110.000046,638.4894,121.49097,220.1326,269.31287,48.874302,92.14554,48.874153,0.026618997,0.05366236,0.026618704,1.322326,-519.8788,7.93487,0.8824869,0.7060025,-0.0045715524,2.4274926,0.94062304,6.427547,2.706,7.5608125,0.016020633,0.00012895298,0.050019197,0.02057831,0.13644557,0.070683755,0.1679114,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Refroso,39.561874,14.739974,10.029942,0.0,221.8647,1524.9678,38.82633,8130.0,231.71916,0.0,213.60104,2949.562,40.47498,657.0579,704.789,95.000046,592.4894,117.49097,177.1326,246.31287,44.874302,82.14554,44.874153,0.027353732,0.053531572,0.027353441,1.322326,-519.8788,7.93487,0.7062172,0.7060025,-0.0045715524,2.4274926,1.059377,6.427547,2.706,7.5608125,0.019281505,0.00012895298,0.056540936,0.020356715,0.15601078,0.08046637,0.19399835,137.98082,389.44562,221.0,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Pysa,41.561874,15.739974,9.841073,0.0,220.98978,1633.9678,39.6187,8973.308,225.33278,0.0,222.60104,3039.562,43.47498,661.0579,740.789,104.000046,632.4894,127.49097,195.1326,274.31287,46.874302,87.14554,46.874153,0.026540456,0.05279842,0.026540164,1.322326,525.8785,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
TIBS,21.5505,7.7399735,13.930874,0.0,248.20154,906.0322,42.111897,4585.8657,252.54453,0.0,52.60104,1765.562,22.47498,341.05795,509.78897,62.000046,379.80426,86.49097,88.13259,177.31285,27.874302,49.14554,27.874151,0.026072387,0.04972434,0.026072094,-0.6776745,-652.598,-4.06513,0.7062172,-0.29399762,0.002742932,0.42749238,-0.29688478,4.4275465,1.7060001,4.560813,-0.005718497,-0.00012895299,0.006540931,0.005804108,0.18782896,0.09637546,0.22127108,136.98082,385.44562,220.19547,25.982864,23.152489,113.93913,0.0,113.83116,87.67117,0.0022875748,8.0
Transponder,42.561874,15.739974,10.634336,0.0,228.83357,1675.9678,39.68897,9279.654,238.45473,0.0,430.60104,3111.562,43.47498,661.0579,849.789,105.000046,674.4894,127.49097,198.10608,288.31287,48.874302,89.14554,48.874153,0.026945034,0.052509435,0.026944743,55.322323,17801.402,331.93488,11.106217,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.017537316,0.00012895298,0.046511628,0.01745171,0.14554566,0.0752338,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0013725448,8.0
Ako,32.561874,12.739974,11.189397,0.0,199.49129,1202.9678,37.13242,6533.1343,203.83429,0.0,131.60104,1969.5619,32.47498,414.05792,613.789,82.000046,396.4894,93.49097,102.13261,193.31287,39.874302,71.14554,39.874153,0.030584447,0.05813568,0.030584155,0.32232597,655.5981,1.9348733,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,5.560813,0.024584528,0.00012895298,0.036843967,0.024498919,0.15752594,0.09637546,0.17581654,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Transponder,43.561874,17.739973,9.762797,0.0,213.70787,1651.9678,38.22108,9191.135,218.05087,0.0,244.60098,3043.562,45.47498,736.9421,766.789,109.000046,624.4894,126.49097,204.13261,266.31287,59.874302,102.14554,59.874153,0.034252945,0.05963691,0.034252655,1.322326,-127.71973,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-0.00012895299,0.006540931,-0.005804109,0.09903403,0.051977992,0.13353324,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Reconyc,41.561874,15.739974,9.621561,0.0,216.59953,1581.9678,38.350407,7866.6924,220.94254,0.0,488.44043,2993.562,43.47498,695.0579,712.78894,105.000046,598.4894,117.49097,193.1326,264.31287,49.874302,90.14554,49.874153,0.029596986,0.05493936,0.029596694,1.322326,656.5981,7.93487,1.1175133,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.018091029,0.00012895298,0.030350452,0.02148788,0.1250584,0.07689494,0.16066502,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-0.0018300596,8.0
Pysa,41.561874,15.739974,10.011805,0.0,225.64832,1619.9678,39.277237,9281.135,235.3218,0.0,430.60104,3016.562,42.47498,682.0579,749.789,100.000046,648.4894,123.49097,187.1326,268.31287,45.874302,85.14554,45.874153,0.026346015,0.05236234,0.026345722,59.322327,17905.402,355.93488,11.906218,6.706002,-0.0045715524,8.427492,7.296885,12.4275465,8.705999,13.560813,0.14011484,0.00012895298,0.16274211,0.14002924,0.25601077,0.19296637,0.28566504,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Maze,38.561874,14.739974,9.921305,0.0,219.113,1507.9678,39.385708,7584.346,223.45601,0.0,230.60098,2784.562,39.47498,627.0579,668.789,95.000046,592.4894,111.49097,166.1326,235.31285,49.874302,87.14554,49.874153,0.03103756,0.057522714,0.031037267,2.322324,657.5981,13.934862,1.0983068,-0.29399762,-0.0045715524,0.42749238,0.23750772,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.004643286,0.11127394,0.05809794,0.1255773,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Shade,39.561874,14.739974,11.645326,0.0,234.63394,1601.9678,40.80069,9206.135,238.97693,0.0,223.60098,3087.562,41.47498,643.0463,858.78894,100.000046,630.4894,121.49097,192.1326,266.31287,47.874302,86.14554,47.874153,0.027602052,0.053013764,0.02760176,1.322326,-389.15906,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Transponder,39.561874,14.739974,10.132505,0.0,223.8647,1554.9678,39.595562,8786.134,228.2077,0.0,217.60104,2963.562,41.47498,648.0464,714.789,101.000046,588.4894,120.49097,191.1326,264.31287,45.874302,84.14554,45.874153,0.027433692,0.053770185,0.027433401,1.322326,395.15894,7.93487,0.8237303,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.087304756,0.00012895298,0.09956419,0.08837997,0.19205728,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
TIBS,37.337124,15.739974,11.725714,0.0,201.61798,1402.9678,36.457108,7542.1343,205.96097,0.0,171.60104,2211.562,37.47498,552.0579,736.78894,92.000046,435.48938,104.49097,140.13261,220.31287,41.874302,78.14554,41.874153,0.02749036,0.054908115,0.027490068,0.32232597,-651.598,1.9348733,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,6.560813,0.04556355,0.00012895298,0.057822987,0.045477938,0.15985693,0.10803047,0.17348553,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Maze,39.561874,14.739974,10.209429,0.0,224.78778,1554.9678,39.595562,8474.653,229.13077,0.0,212.60098,2975.562,41.47498,664.0579,724.789,101.000046,590.4894,120.49097,190.1326,264.31287,45.874302,84.14554,45.874153,0.027433692,0.053770185,0.027433401,1.322326,656.5981,7.93487,0.7649738,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.043061987,0.00012895298,0.05532142,0.042976376,0.15235224,0.103027344,0.18912031,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0022875748,8.0
180solutions,39.561874,14.739974,11.645326,0.0,234.45445,1594.9678,40.6212,9199.135,238.79744,0.0,217.60104,3088.562,41.47498,648.0232,862.78894,100.000046,630.4894,121.49097,193.1326,266.31287,48.874302,87.14554,48.874153,0.028330289,0.05382985,0.028329996,1.322326,2.9999998,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
TIBS,27.438126,9.739974,13.193861,0.0,277.3574,1243.0322,45.00151,6810.8657,281.70038,0.0,120.60104,2726.562,30.47498,552.0579,672.789,74.000046,597.4894,111.49097,153.1326,228.31287,33.874302,61.14554,33.874153,0.023584982,0.0461107,0.02358469,0.32232597,-651.598,1.9348733,0.7062172,-0.29399762,0.004571553,0.42749238,1.3138331e-08,4.4275465,1.7060001,4.560813,-0.005718497,-0.00012895299,0.006540931,0.002321643,0.14886792,0.07689494,0.17256978,137.98082,389.44562,221.19547,25.982864,24.152489,115.96957,0.0,120.112564,87.67117,0.0022875748,8.0
